BR;UF;CODIGO;LOCAL_INI;LOCAL_FIM;KM_INI;KM_FIM;EXTENSAO;SUPERFICIE;TR_COINCID;EST_COND;SUPERFICIE_ESTADUAL;ANO
116;PR;116BPR2790;ENTR BR-277(B)/376(B)/476 (CURITIBA SUL/PINHEIRINHO);CABECEIRA NORTE PONTE RIO IGUAÇÚ;119.2;128.1;8.9;DUP;;;;2017
116;RJ;116BRJ1625;RIO CORUJAS;ENTR RJ-122 (PARADA MODELO);107.1;109.5;2.4;DUP;;;;2017
116;RJ;116BRJ1630;ENTR RJ-122 (PARADA MODELO);ENTR RJ-112;109.5;115.5;6;DUP;;;;2017
116;RJ;116BRJ1650;ENTR RJ-112;ENTR BR-493(A) (P/MAGÉ);115.5;126.3;10.8;DUP;;;;2017
116;RJ;116BRJ1670;ENTR BR-493(A) (P/MAGÉ);ENTR RJ-107 (IMBARIÊ);126.3;141.3;15;DUP;;;;2017
116;RJ;116BRJ1690;ENTR RJ-107 (IMBARIÊ);ENTR BR-040(A)/493(B)/RJ-109;141.3;148.4;7.1;DUP;;;;2017
116;RJ;116BRJ1710;ENTR BR-040(A)/493(B)/RJ-109;ENTR RJ-105;148.4;151.1;2.7;DUP;;;;2017
116;RJ;116BRJ1730;ENTR RJ-105;ENTR RJ-103;151.1;156.6;5.5;DUP;;;;2017
116;RJ;116BRJ1750;ENTR RJ-103;ENTR RJ-071/081 (LINHA VERMELHA);156.6;163.6;7;DUP;;;;2017
116;RJ;116BRJ1760;ENTR RJ-071/081 (LINHA VERMELHA);ENTR BR-040(B)/101(A) (TREVO DAS MISSÕES);163.6;164.8;1.2;DUP;;;;2017
116;RJ;116BRJ1770;ENTR BR-040(B)/101(A) (TREVO DAS MISSÕES);ENTR RJ-101 (PARADA DE LUCAS);164.8;166.1;1.3;DUP;;;;2017
116;RJ;116BRJ1780;ENTR RJ-101 (PARADA DE LUCAS);ENTR BR-101(B) (TREVO DAS MARGARIDAS);166.1;168.1;2;DUP;;;;2017
116;RJ;116BRJ1790;ENTR BR-101(B) (TREVO DAS MARGARIDAS);ENTR RJ-083;168.1;171.3;3.2;DUP;;;;2017
116;RJ;116BRJ1800;ENTR RJ-083;ENTR RJ-085 (SÃO JOÃO DO MERITI);171.3;174.2;2.9;DUP;;;;2017
116;RJ;116BRJ1810;ENTR RJ-085 (SÃO JOÃO DO MERITI);ENTR RJ-103 (COELHO DA ROCHA);174.2;177.9;3.7;DUP;;;;2017
116;RJ;116BRJ1830;ENTR RJ-103 (COELHO DA ROCHA);ENTR RJ-105 (P/NOVA IGUAÇU);177.9;181.3;3.4;DUP;;;;2017
116;RJ;116BRJ1850;ENTR RJ-105 (P/NOVA IGUAÇU);ENTR RJ-111;181.3;185.4;4.1;DUP;;;;2017
116;RJ;116BRJ1853;ENTR RJ-111;ENTR RJ-109;185.4;196.1;10.7;DUP;;;;2017
116;RJ;116BRJ1870;ENTR RJ-109;ENTR RJ-093;196.1;204.3;8.2;DUP;;;;2017
116;RJ;116BRJ1890;ENTR RJ-093;ENTR RJ-125 (P/JAPERI);204.3;211.7;7.4;DUP;;;;2017
116;RJ;116BRJ1910;ENTR RJ-125 (P/JAPERI);ENTR BR-465;211.7;214.7;3;DUP;;;;2017
116;RJ;116BRJ1930;ENTR BR-465;ENTR RJ-127 (P/PARACAMBI);214.7;217.7;3;DUP;;;;2017
116;RJ;116BRJ1950;ENTR RJ-127 (P/PARACAMBI);ENTR PISTA INVERSA (A);217.7;225.5;7.8;DUP;;;;2017
116;RJ;116BRJ1990;ENTR PISTA INVERSA (B);ENTR RJ-139;233.3;238.2;4.9;DUP;;;;2017
116;RJ;116BRJ2010;ENTR RJ-139;ENTR RJ-145 (P/PIRAÍ);238.2;243.2;5;DUP;;;;2017
116;RJ;116BRJ2050;ENTR RJ-145 (P/PIRAÍ);ENTR BR-393/494 (P/VOLTA REDONDA);243.2;271;27.8;DUP;;;;2017
116;RJ;116BRJ2070;ENTR BR-393/494 (P/VOLTA REDONDA);ENTR RJ-155 (BARRA MANSA);271;276.4;5.4;DUP;;;;2017
116;RJ;116BRJ2090;ENTR RJ-155 (BARRA MANSA);ENTR RJ-157;276.4;278.9;2.5;DUP;;;;2017
116;RJ;116BRJ2110;ENTR RJ-157;ENTR RJ-159 (FLORIANO);278.9;296.1;17.2;DUP;;;;2017
116;RJ;116BRJ2130;ENTR RJ-159 (FLORIANO);ENTR RJ-161 (RESENDE);296.1;310.8;14.7;DUP;;;;2017
116;RJ;116BRJ2150;ENTR RJ-161 (RESENDE);ENTR RJ-163 (P/PENEDO);310.8;316.9;6.1;DUP;;;;2017
116;RJ;116BRJ2170;ENTR RJ-163 (P/PENEDO);ENTR BR-485 (ITATIAIA);316.9;324.2;7.3;DUP;;;;2017
116;RJ;116BRJ2190;ENTR BR-485 (ITATIAIA);ENTR BR-354 (ENGENHEIRO PASSOS);324.2;336.1;11.9;DUP;;;;2017
116;RJ;116BRJ2210;ENTR BR-354 (ENGENHEIRO PASSOS);DIV RJ/SP;336.1;339.6;3.5;DUP;;;;2017
116;RS;116BRS3090;ENTR RS-230 (ANA RECH);ENTR BR-453 (P/CAXIAS DO SUL);142;144.7;2.7;DUP;;;;2017
116;RS;116BRS3093;ENTR BR-453 (P/CAXIAS DO SUL);ACESSO LESTE CAXIAS DO SUL;144.7;150;5.3;DUP;;;;2017
116;RS;116BRS3100;ACESSO LESTE CAXIAS DO SUL;FIM DE PISTA DUPLA;150;152.1;2.1;DUP;;;;2017
116;RS;116BRS3170;ENTR RS-239 (P/CAMPO BOM);ENTR RS-240 (VILA SCHARLAU);234.7;242.9;8.2;DUP;;;;2017
116;RS;116BRS3190;ENTR RS-240 (VILA SCHARLAU);ENTR RS-118 (SAPUCAIA DO SUL);242.9;254.1;11.2;DUP;;;;2017
116;RS;116BRS3210;ENTR RS-118 (SAPUCAIA DO SUL);ENTR BR-386(A) (CANOAS);254.1;261.6;7.5;DUP;;;;2017
116;RS;116BRS3230;ENTR BR-386(A) (CANOAS);ENTR BR-290(A)/386(B) (PORTO ALEGRE);261.6;270.4;8.8;DUP;;;;2017
116;RS;116BRS3250;ENTR BR-290(A)/386(B) (PORTO ALEGRE);PONTE RIO GUAÍBA;270.4;275.4;5;DUP;;;;2017
116;RS;116BRS3260;PONTE RIO GUAÍBA;ELDORADO DO SUL;275.4;285.3;9.9;DUP;;;;2017
116;RS;116BRS3265;ELDORADO DO SUL;ENTR BR-290(B) (P/ARROIO DOS RATOS);285.3;290.7;5.4;DUP;;;;2017
116;RS;116BRS3270;ENTR BR-290(B) (P/ARROIO DOS RATOS);ENTR RS-703 (P/ GUAÍBA);290.7;299.4;8.7;DUP;;;;2017
116;SP;116BSP2230;DIV RJ/SP;ENTR SP-054;0;4.9;4.9;DUP;;;;2017
116;SP;116BSP2243;ENTR SP-054;ENTR SP-058(A) (QUELUZ);4.9;8;3.1;DUP;;;;2017
116;SP;116BSP2250;ENTR SP-058(A) (QUELUZ);ENTR SP-058(B);8;13.6;5.6;DUP;;;;2017
116;SP;116BSP2255;ENTR SP-058(B);ACESSO LAVRINHAS;13.6;21.5;7.9;DUP;;;;2017
116;SP;116BSP2265;ACESSO LAVRINHAS;ACESSO CRUZEIRO;21.5;28.6;7.1;DUP;;;;2017
116;SP;116BSP2270;ACESSO CRUZEIRO;ENTR SP-068 (P/SILVEIRAS);28.6;36.3;7.7;DUP;;;;2017
116;SP;116BSP2290;ENTR SP-068 (P/SILVEIRAS);ENTR SP-058/062 (CACHOEIRA PAULISTA);36.3;39.1;2.8;DUP;;;;2017
116;SP;116BSP2310;ENTR SP-058/062 (CACHOEIRA PAULISTA);ENTR BR-459(A) (LORENA);39.1;51.1;12;DUP;;;;2017
116;SP;116BSP2330;ENTR BR-459(A) (LORENA);ENTR BR-459(B)/SP-171 (GUARATINGUETÁ);51.1;65;13.9;DUP;;;;2017
116;SP;116BSP2340;ENTR BR-459(B)/SP-171 (GUARATINGUETÁ);ENTR BR-488 (P/SANTUARIO NOSSA SENHORA  APARECIDA);65;71.3;6.3;DUP;;;;2017
116;SP;116BSP2345;ENTR BR-488 (P/SANTUARIO NOSSA SENHORA  APARECIDA);ENTR BR-488 (P/PORTO DE ITAGUAÇU);71.3;74.4;3.1;DUP;;;;2017
116;SP;116BSP2350;ENTR BR-488 (P/PORTO DE ITAGUAÇU);ENTR SP-062 (P/ROSEIRA);74.4;80.9;6.5;DUP;;;;2017
116;SP;116BSP2360;ENTR SP-062 (P/ROSEIRA);ENTR BR-383(A)/SP-132 (PINDAMONHANGABA);80.9;98.9;18;DUP;;;;2017
116;SP;116BSP2370;ENTR BR-383(A)/SP-132 (PINDAMONHANGABA);ENTR BR-383(B)/SP-125 (TAUBATÉ);98.9;110.6;11.7;DUP;;;;2017
116;SP;116BSP2390;ENTR BR-383(B)/SP-125 (TAUBATÉ);ENTR SP-070;110.6;117.3;6.7;DUP;;;;2017
116;SP;116BSP2410;ENTR SP-070;ENTR SP-103 (CAÇAPAVA);117.3;127.6;10.3;DUP;;;;2017
116;SP;116BSP2430;ENTR SP-103 (CAÇAPAVA);ENTR SP-099 (SÃO JOSÉ DOS CAMPOS);127.6;149.8;22.2;DUP;;;;2017
116;SP;116BSP2450;ENTR SP-099 (SÃO JOSÉ DOS CAMPOS);ENTR SP-065 (P/IGARATÁ);149.8;169;19.2;DUP;;;;2017
116;SP;116BSP2470;ENTR SP-065 (P/IGARATÁ);ENTR SP-056 (ARUJÁ);169;199.6;30.6;DUP;;;;2017
116;SP;116BSP2490;ENTR SP-056 (ARUJÁ);ENTR SP-036;199.6;217.3;17.7;DUP;;;;2017
116;SP;116BSP2510;ENTR SP-036;ENTR SP-019 (AEROPORTO INTERNACIONAL);217.3;219.2;1.9;DUP;;;;2017
116;SP;116BSP2520;ENTR SP-019 (AEROPORTO INTERNACIONAL);ENTR BR-381;219.2;227.4;8.2;DUP;;;;2017
116;SP;116BSP2530;ENTR BR-381;ENTR BR-050/272/374/381 (SÃO PAULO);227.4;230.6;3.2;DUP;;;;2017
116;SP;116BSP2560;DIV MUNICIPAL SÃO PAULO/TABOÃO DA SERRA;ENTR SP-234 (ITAPECIRICA DA SERRA);268.9;284;15.1;DUP;;;;2017
116;SP;116BSP2565;ENTR SP-234 (ITAPECIRICA DA SERRA);ENTR SP-228;284;288;4;DUP;;;;2017
116;SP;116BSP2570;ENTR SP-228;ENTR SP-057 (P/SIDERÚRGICA);288;320;32;DUP;;;;2017
116;SP;116BSP2575;ENTR SP-057 (P/SIDERÚRGICA);INÍCIODA SERRA DO CAFEZAL;320;336.7;16.7;DUP;;;;2017
116;SP;116BSP2582;INÍCIODA SERRA DO CAFEZAL;FIM DA PISTA DUPLA;336.7;344;7.3;DUP;;;;2017
116;SP;116BSP2587;FIM SERRA DO CAFEZAL;ENTR BR-101(A)/SP-055(A) (P/PEDRO TOLEDO);361.8;385;23.2;DUP;;;;2017
116;SP;116BSP2590;ENTR BR-101(A)/SP-055(A) (P/PEDRO TOLEDO);ACESSO MIRACATÚ;385;394.9;9.9;DUP;;;;2017
116;SP;116BSP2600;ACESSO MIRACATÚ;ENTR BR-101(B)/SP-222 (BIGUÁ);394.9;401.9;7;DUP;;;;2017
116;SP;116BSP2610;ENTR BR-101(B)/SP-222 (BIGUÁ);ENTR BR-478(A)/SP-165(B) (P/JUQUIÁ);401.9;414;12.1;DUP;;;;2017
116;SP;116BSP2630;ENTR BR-478(A)/SP-165(B) (P/JUQUIÁ);ENTR SP-139 (REGISTRO);414;446.5;32.5;DUP;;;;2017
116;SP;116BSP2650;ENTR SP-139 (REGISTRO);ENTR BR-478(B) (PARIQUERA-AÇU);446.5;465.4;18.9;DUP;;;;2017
116;SP;116BSP2670;ENTR BR-478(B) (PARIQUERA-AÇU);ENTR SP-193 (JACUPIRANGA);465.4;476.5;11.1;DUP;;;;2017
116;SP;116BSP2685;ENTR SP-193 (JACUPIRANGA);ENTR SP-287;476.5;551.2;74.7;DUP;;;;2017
116;SP;116BSP2700;ENTR SP-287;DIV SP/PR;551.2;569.1;17.9;DUP;;;;2017
116;RS;116CRS1012;ENTR BR-448 (CONTORNO NORTE RMA PORTO ALEGRE);ENTR BR-386;32;34.9;2.9;DUP;;;;2017
116;RS;116CRS1015;ENTR BR-386;ENTR BR-116/290 (PORTO ALEGRE);34.9;47.5;12.6;DUP;;;;2017
230;AM;230BAM2035;FIM TRAVESSIA RIO MADEIRA (CRATO);HUMAITÁ;610.4;613.2;2.8;DUP;;;;2017
230;CE;230BCE0620;INÍCIO DA DUPLICAÇÃO;FINAL DA DUPLICAÇÃO;78.5;80.5;2;DUP;;;;2017
230;PA;230BPA1300;RIO ITACAIÚNAS;PERÍMETRO URBANO CIDADE NOVA;121.4;124.4;3;DUP;;;;2017
230;PB;230BPB0010;CABEDELO;JOÃO PESSOA;0;20.4;20.4;DUP;;;;2017
230;PB;230BPB0030;JOÃO PESSOA;ENTR BR-101(A);20.4;28.1;7.7;DUP;;;;2017
230;PB;230BPB0050;ENTR BR-101(A);ACESSO AEROPORTO;28.1;33.9;5.8;DUP;;;;2017
230;PB;230BPB0060;ACESSO AEROPORTO;ENTR BR-101(B);33.9;35.7;1.8;DUP;;;;2017
230;PB;230BPB0070;ENTR BR-101(B);ACESSO SANTA RITA;35.7;41.9;6.2;DUP;;;;2017
230;PB;230BPB0090;ACESSO SANTA RITA;ENTR PB-016;41.9;48.5;6.6;DUP;;;;2017
230;PB;230BPB0100;ENTR PB-016;ENTR PB-030;48.5;53.1;4.6;DUP;;;;2017
230;PB;230BPB0110;ENTR PB-030;ENTR PB-082;53.1;61.1;8;DUP;;;;2017
230;PB;230BPB0120;ENTR PB-082;ENTR PB-048;61.1;70.4;9.3;DUP;;;;2017
230;PB;230BPB0130;ENTR PB-048;ENTR PB-073;70.4;70.9;0.5;DUP;;;;2017
230;PB;230BPB0140;ENTR PB-073;ENTR INÍCIO DA VARIANTE DE CAJÁ;70.9;80.3;9.4;DUP;;;;2017
230;PB;230BPB0145;ENTR INÍCIO DA VARIANTE DE CAJÁ;ENTR PB-051 (CAJÁ);80.3;85;4.7;DUP;;;;2017
230;PB;230BPB0150;ENTR PB-051 (CAJÁ);ENTR PB-063;85;87.4;2.4;DUP;;;;2017
230;PB;230BPB0160;ENTR PB-063;ENTR PB-054;87.4;89.2;1.8;DUP;;;;2017
230;PB;230BPB0170;ENTR PB-054;ENTR PB-079 (P/JUAREZ TÁVORA);89.2;112.3;23.1;DUP;;;;2017
230;PB;230BPB0190;ENTR PB-079 (P/JUAREZ TÁVORA);ENTR BR-408(A)/PB-090/095;112.3;117.1;4.8;DUP;;;;2017
230;PB;230BPB0210;ENTR BR-408(A)/PB-090/095;ENTR PB-100 (P/GALANTE);117.1;135.7;18.6;DUP;;;;2017
230;PB;230BPB0215;ENTR PB-100 (P/GALANTE);ENTR BR-104(A)/408(B)/PB-095 (CAMPINA GRANDE);135.7;148;12.3;DUP;;;;2017
230;PI;230BPI0740;INÍCIO PISTA DUPLA (FRONTEIRAS);FIM PISTA DUPLA (FRONTEIRAS);17.7;18.1;0.4;DUP;;;;2017
230;PI;230BPI0860;INÍCIO PISTA DUPLA (OEIRAS);FIM PISTA DUPLA (OEIRAS);196.5;197.9;1.4;DUP;;;;2017

